,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
reuters-topics/grain/article579.txt,0.3482691109608874,0.016748945798409604,-0.11430628161153601,-0.04512254894823625,-0.0287058987894661,-0.09954885713366546,0.030283612528639276,0.022465725841195508,-0.041776187224586946,-0.0314444454155033,0.018926573818263834,0.028159344155453205,-0.043523034479696236,0.002294400607924377,0.02910660529030888,-0.02318982150038554,0.04478084259741775,0.0822199792097682,-0.02762804154078049,-0.008275774278377031,-0.029810707245307932,-0.022808875350714807,0.008241626532932424,-0.032079903250641,-0.06161305008372654,-0.0418240999775875,0.004242956529179972,0.015310714122022213,0.013666103254173553,-0.020377544230751225,-0.008997634662116812,0.007759067746565031,-0.009984546998041128,-0.01364065094371016,0.001556388464371241,0.04100549590767501,-0.007234816334786941,0.05316325827605003,0.02091018609146084,0.03566279976710043,0.0034777217124952755,-0.036630373850705354,0.037781630814586444,-0.021921514206944027,-0.025555374023974408,0.04521933685539598,-0.02155372673698,0.002753661641268096,-0.015007084666738644,0.012959267712319944,-0.02965002267414728,0.025488461791510642,0.034135017072754334,-0.009830693241949684,-0.00406214645421795,-0.005902854914079281,0.02791763403317917,0.033409633966911885,-0.00642188140517169,-0.014717744057737696,-0.008191808052651251,-0.013089471041005005,-0.004089393536470008,0.015249263215371116,-0.03048599030653136,-0.04866894923327168,0.013712468443927511,0.013564438127290412,-0.03550443973138644,-0.010367152551288256,0.026393790729119952,0.01166015269409491,-0.03001367187929441,-0.05305138544981451,-0.04657597437452975,0.041955992923407244,0.029690430889499433,0.0499009888958835,0.02312095923682225,-0.016797569818394375,-0.017319447859561316,0.06256242478445469,0.0037270227645818323,0.046339913695926355,-0.002196594142514754,-0.04345949194367264,-0.00012719643282215116,-0.02607585205775162,-0.03221362918103697,-0.002762249281869628,0.026930012125954743,-0.03328277832010621,0.010372308320800907,-0.00523813964822748,0.021406838407467682,-0.007110778345150328,-0.04630494784626628,0.009204008684753231,0.003566812518813653,0.008514112396149274
reuters-topics/grain/article545.txt,0.39338813580331583,-0.06984235047679482,-0.06087841744495009,-0.10190400224836353,0.1345798491380222,-0.10339813995687253,0.12421211937356318,0.05646893122157473,-0.021570462297481587,-0.20743689885302935,0.03441722665637543,-0.009492406859108876,0.02247786227746522,-0.06680795541284394,-0.014760205379223222,-0.061514414359999325,0.1734646538524862,0.09537376332189691,-0.08270429861419834,0.037673134978129665,0.041267867463697705,-0.055989089527074175,-0.010336328026268654,0.0465449773464927,0.04487070514355394,-0.03673844122923939,0.05302327721288034,0.06197030161794579,0.1134362258956962,0.0009850066999918825,-0.06694496672192353,0.11438389861173279,0.007953365632004347,-0.005801973394204674,-0.1524854765120077,0.0935575267702292,-0.03737080732484688,0.07150387719739687,-0.02648630962279058,0.059524056395528525,0.09318804980912125,0.06253145559739264,0.060379479027037,0.18084176092551865,-0.005857354231653946,0.16043998394249895,-0.04414258234605159,0.06326735002670539,0.03237950623301771,-0.15975619736422164,-0.10018065264608744,0.023837595371374802,-0.034624199237081134,0.0624715892600813,-0.00463038984690125,-0.06089025109706612,0.08824833965626627,-0.013836783504366203,7.516291953511153e-05,0.046013318002512196,0.026164251922254734,-0.0005097494715303866,-0.052385520178456206,0.033064934204683254,0.011844660879639975,0.06631268117292573,0.025844123981717895,0.004202884195293454,0.052599844321501985,-0.006678806789530188,-0.05073521022496559,-0.04144800921890711,-0.02556791448054504,-0.006089819794419954,0.0398092191452824,-0.02820314857466643,0.011457599707735164,-0.04534386931627983,-0.005539643689749931,0.06719743194041064,-0.0018174729107123828,0.014678823951461889,-0.057929679929683134,0.008458489354201116,0.0248651791625964,0.014543930460813554,0.0055927043837989176,-0.035729760460864506,-0.004926664129474353,0.025741213714994535,0.0030384200912438476,-0.019993031168413212,0.011281090108277395,-0.00027327743482260093,0.010569353229346438,0.060229430131687495,0.08672117739248189,-0.0019408654662804547,-0.026201818504167612,-0.037664602065940016
reuters-topics/grain/article223.txt,0.40573331081876535,-0.21190461987171091,0.09441006629878884,-0.006491726682242948,-0.23196693713245065,0.1532587643150782,-0.02145621557473468,-0.03120189170262538,0.028605840325259525,-0.04628264294084585,-0.010631218903939125,0.04030027739452286,-0.10761764439275673,0.041524266173566575,0.08023461612924952,-0.022706935363073638,0.1416231468527575,-0.10563244551721139,-0.14356687734994197,-0.042349069654535526,-0.042091541475545856,0.001348065860921239,-0.02178987404285533,-0.0046644335968961375,0.10238873683410547,-0.032747453236863906,0.008193968658522763,-0.07655324666495447,0.0034907321993927166,0.05598968836939781,0.006265723472756459,-0.008803880356294057,-0.02526467420607282,-0.10526238498226417,-0.008727607834848057,0.05797154665791853,0.017827309217665437,0.04032396798207237,0.010131455450744713,0.053942332914067505,-0.025201649048219366,0.010223105516762034,-0.02731502925328139,0.04783037121451405,-0.017680357181685057,-0.04594426328109551,0.02934221248870024,-0.009810601039566682,0.013547222993661921,0.07142936445099848,0.02828358101826305,0.01629976939161126,-0.031314799767033025,0.10125275747182437,0.0336870591279719,0.0020085940265953434,0.05681114206558661,0.05974994645851157,0.02954956126508046,0.010268457042850955,0.059752104866548944,0.026256871298110863,-0.022587997678122498,-0.04433771968918093,0.13685965186191326,0.028816077962861248,-0.05684818718166634,0.04471199760627807,0.005311132633235744,-0.00872505368841178,0.013218935196199063,0.004127285257545779,0.0217496380224165,-0.0058678977654721045,0.022814049752378957,-0.011889993244564901,0.0023521190892592525,-0.028905462861348322,-0.002409886083543938,0.01832218886569706,-0.05816638203168419,-0.07430990849394593,0.08034635057138129,0.005487401217228366,0.029648676116043007,-0.03484029072275983,-0.0335152394545129,0.06979371376597382,-0.07116567380184248,-0.005783504163146927,-0.007224650485379371,0.06425788888958076,-0.015062458102953506,0.06882861571171772,-0.04653587502526886,0.002622752965001946,-0.00919118396438143,-0.004223416800592098,-0.06173089001704772,0.002029936028972432
reuters-topics/grain/article237.txt,0.042355444036179836,-0.01530706618339899,0.09603450445547927,0.045347117195604705,-0.020977699760902642,-0.01834608615765574,-0.038098157871205046,-0.025027589138589275,-0.000531091732480325,0.04035975693397998,-0.10752711520152157,0.08012085681086237,0.05820825611770423,-0.04595382112067345,-0.09395955493718472,-0.007767109224342373,-0.06176446880985898,0.05086786794313347,-0.06564012322156292,0.022043970339272686,-0.001391377187661326,-0.0289354533719742,-0.01833552204640426,0.035067350090605416,-0.02737183980562998,0.04612153981062633,0.05926113577491683,0.19569271635794394,-0.2171264036923754,0.3754078042003676,0.00845392254051753,0.13028516280036698,-0.1259559985099903,0.06799666675946668,0.07458390150218538,0.1741025028370487,0.023877660011570365,0.001351633197822007,0.08472664539023779,0.014875122963816373,-0.20321430694676565,-0.004484589667045653,0.06315279228274082,0.07445366093629302,0.0680991713196896,0.050498649531803934,0.12913329084410766,-0.025728417618386176,-0.047794842288224094,0.025014239741781415,-0.03164510606770658,0.020642247172503476,0.04030435106439596,0.044044506832129196,0.0417037125613907,-0.04207467486341792,0.019474368420308166,0.016218892516094888,0.03431701936147329,-0.084746347058523,0.038660662815018676,0.013533505526531705,0.018097583301443235,-0.09052780730156182,-0.12969467427226697,0.057804069404501286,-0.042530070098187815,-0.1308084690558063,-0.038142468158049475,-0.0592044073468594,0.004912302828556021,-0.0036648788548336313,-0.026181739976384153,0.0409256352175967,0.02162748300827485,-0.027222109701653886,-0.047466258551736425,-0.031151308120971263,0.013207295943556225,-0.017938611767656636,-0.04009966333879807,-0.008854594220061789,0.022841369331184722,-0.03490400546612573,-0.01454146719392005,0.00996902530929331,-0.016373613824157553,0.0058697386251152376,-0.02708944750696538,0.057383591044454056,-0.01997585145537039,-0.030932581715273737,0.0024604595086037593,-0.009337436855976027,0.01617418484407365,-0.028475272496564685,0.024752175816702582,0.04080372167960622,0.0005351315623104055,-0.005842939474165096
reuters-topics/grain/article551.txt,0.2767768135720276,-0.00036169791047676583,-0.08100119115506267,-0.036044782118219515,0.0015602832988855055,-0.07515793901873823,0.08945994302911423,0.022829321653154013,-0.005402420167871224,-0.07487023112628612,0.0011294797045149228,0.006265708733692498,-0.0118786810719345,-0.004777555735288756,0.02090306821379455,-0.018854569368973065,0.05430273601357582,0.04069098056203701,-0.012589284743319166,-0.02198487226547281,-0.004466718323677632,-0.009138954457780239,0.05609856206654809,-0.01229165511573484,-0.020803612422130854,0.01102796885954935,0.04195113628830383,0.00706166587934207,0.07735156708581872,-0.02653202221097875,-0.029267693438568596,0.06130123554571231,-0.02959315661370504,0.060314905833912434,0.01502180572974517,0.0700632318715291,-0.0010365176577333361,0.14794576739792256,-0.029201771778792823,0.13954332400024033,0.03200805885658176,0.049475716995529676,0.1201455092001119,0.05948114748927868,-0.08375419871713186,0.14862635049056153,-0.006832436501744698,0.04820375714960325,0.005693952005768536,-0.08971795293212373,-0.12471130322903039,-0.09778820230256556,0.04059383086776606,-0.008662140447343576,0.06789156514359339,-0.0816967669128108,0.05259120194065436,0.032989792235345095,-0.06686721922722638,-0.025241905952226498,-0.04694399439272891,-0.04269629751920215,-0.04314389708195325,-0.01127251257716054,0.02897079140384648,-0.09808132698949576,-0.01267721219118566,-0.006364066924925078,-0.14589356582130794,-0.01649609630834549,0.09739763630266002,0.1507813704166966,0.09024219659038414,-0.17500175487504785,0.09765427308435592,0.1965776311618705,-0.01957982162852892,0.07088085207055696,0.1847667471141032,0.003327555964373774,-0.05457187597567853,0.11560817578167315,-0.010270244772076756,-0.027846397194782036,-0.05807320294856868,-0.11564681145012987,0.09587259309451712,0.0015967922881004873,0.02522506934379474,0.05034265662721678,0.008662932809655351,-0.04246951092732911,-0.09735796627028359,-0.13577535601386254,-0.04163871601133762,-0.0016617696073652696,-0.14641164267090928,-0.02132232614175204,0.047544210184002046,0.004964726665932784
reuters-topics/grain/article009.txt,0.3658873988954465,-0.18850784243755705,0.0788410878680807,-0.2067045505595889,0.06615435002052097,-0.1836558322739618,-0.33057439024843804,-0.08958019467539474,0.11630610430272652,0.3053431039599184,-0.04144176725708511,-0.02691016964793583,0.08783005147897063,-0.013201154382555286,0.017338783076313632,0.03525360965280266,0.02861840338882509,0.07800681011831648,0.045614745057989896,-0.18732277466938535,0.001427097413656933,-0.03434441375720133,-0.07726248991002171,-0.11660435349522964,-0.044117059986015665,0.0364108279624425,0.008422850042412127,0.08634626186922408,0.021716031927494113,-0.010501699528317556,-0.028537840625097243,-0.0009420338894289348,0.025871725524024985,-0.003357575378812867,-0.06509214053020024,0.11613534075169148,-0.027272470709214968,0.04882003660110765,-0.026144869285543815,0.05310152097398434,0.07571371082674024,-0.032784505771334224,-0.006025921711409428,0.011151880083319698,0.0034237878707000426,0.0142148810310671,0.08631725661292623,0.01094631779955079,0.006735263293462956,0.029512967340784645,0.13371727595132932,-0.025905042670080612,-0.04677647876619713,0.051738030746048214,0.011689159246966159,-0.02272550330494128,0.01055885406145927,-0.061171400314705124,0.015851757503653825,0.062061306464464484,0.02084260012532713,0.00686838124481574,0.010791669882762978,0.027291073749191486,0.01834823320755936,-0.00017559599750062416,-0.07468603367910513,0.0664231233566399,-0.008781771999062807,-0.06759606414260526,0.017092723899831207,-0.010091143884014499,-0.08989243285455341,-0.022041043853745237,-0.01016301872159001,0.07859902617065853,0.04174833118615531,0.038525673910845035,-0.01687883427201292,-0.03958944705934427,0.06036038400166128,-0.019966198467251537,0.017117068821521093,-0.01912216213858593,0.07499168357515004,-0.045784986046433336,0.03636587525167304,0.03807106608829464,0.00834070147534975,-0.016425704888603045,-0.045093694125973346,-0.03869652979754323,0.03747362520246288,0.005265372078326667,-0.08404620516214245,-0.07040056718038282,0.06539785422424343,0.018194304975740525,0.038348797239818655,-0.03980975220028406
reuters-topics/grain/article021.txt,0.08467465601539192,-0.04396649848182112,0.07405601670591096,0.08893921201987212,-0.07776957400938499,-0.07518116403195423,0.016635144072292704,-0.03384899036849369,0.026269926580415277,0.016121426021455255,-0.10500058651695854,0.15753262910085955,0.06011998732080813,0.03345148663386623,-0.09351439408871601,-0.04681522148818579,-0.054425071893688545,0.039666400426922016,-0.02325381566927648,-0.004695104132665622,-0.01597095849870958,0.02520632775915615,0.027818468068220997,-0.03500167211160471,0.11028144997382495,-0.059557714686552056,0.07174504359328143,-0.06961257575042791,0.028137294257481654,0.0666212867108458,0.03610799417460591,0.020631448467316533,0.08463910159165842,0.023845319925569475,0.09284210334409655,0.04571291844489432,-0.017842096248346505,0.051998118667675626,0.032496990844162674,0.023242813858335407,0.04812463604121328,0.01780790021164308,0.014954039835398022,-0.008856614076507723,0.044011780602769626,0.08807834266684793,0.053056359063765664,0.004125369375448395,0.09385406367508038,0.026045111390678853,0.10404746066376704,0.016023178165999075,0.07135965541448357,-0.032806099975879036,-0.020642011026251336,0.050658585390901394,0.004711564022404945,0.02469925395344072,0.057936706989397554,0.029417862026745994,0.04403798910643954,0.0248891341901367,0.04015243646850099,-0.024034322206295936,0.013200588058268152,-0.02098938334228095,-0.03782408719756887,0.037601798530879936,0.05248338786676112,-0.003510692405958795,0.05611147038677746,0.036219042268449124,0.011408875655651388,-0.0916681865401459,0.0600815457768851,-0.05845188499159909,0.020546740263318427,0.05599416655595558,-0.037197645373442265,0.011789816999036157,0.014014116325093017,0.034903508171420926,-0.0431539191305604,-0.031107980444936262,0.02015239214321291,-0.0684126434697048,-0.009718666875926627,0.02371955029485121,-0.017957915557952765,-0.07697032494126349,0.007820701505073793,0.011841062066316166,-0.04127946016783479,0.05218387750019914,-0.029038749814705524,0.015486455824074137,0.015568448519823563,-0.007551228417739541,-0.004596013618830479,-0.04126467481771341
reuters-topics/grain/article035.txt,0.13712626235225134,-0.1782640586363014,0.18874570168186489,0.15916162667618317,-0.1535264057720382,0.07440285048057507,-0.053078268251514564,-0.03846305165696009,0.11638087472587151,-0.018383769905303243,0.001883307708111755,-0.08019219412072941,0.04735732073545523,0.047267491872264235,-0.04751187459023007,-0.031259301847763606,0.014072543388919247,-0.06852126885456779,0.05990680595550701,-0.013500831114685438,-0.08897250516579804,-0.025849237391172526,0.13525712252205255,0.05076570076348859,-0.001766924686883292,-0.055239781368417375,-0.007691189043964488,0.0627511929955549,0.017419468513315273,-0.05227273269038255,-0.024896865495448606,-0.008851744855630676,-0.03460753943787235,-0.016778785999316315,-0.06572212987417912,-0.010964648834591527,0.045359479389688484,0.02591685570229311,0.031266188452890684,-0.039287338185980965,0.015672147202370597,-0.026063027651739522,0.014673351653076096,0.03717210210213725,0.016029796755380465,-0.05472202598847541,0.002355002656823288,0.010602491038427692,-0.011043978056407406,0.026199339470088814,-0.047878689458836804,0.07634607480983636,-0.05864683099430215,0.0701029183081104,0.0839101536649756,-0.05298892175338931,-0.011423892422350486,-0.045940259187519955,-0.053575663229124715,0.01866922963950752,-0.06260451240425542,-0.007137221607349405,0.032993818155436644,0.023177018299475615,0.0019720887325394535,0.011838433288900682,0.029128921686010265,-0.012113173040819275,0.008306751051224123,-0.013974310191733147,0.0034007735835158964,0.06844600892615278,-0.043698372550017676,0.021693515980204844,-0.009236848421732126,-0.011496324360706106,0.005347597912442418,-0.05330704351090757,-0.007828012697141925,-0.031059221610538562,-0.09911567567144274,-0.008325850167567601,0.015574337028832784,0.04041818900006459,0.00569755061890839,-0.09060415870929289,0.0005800509138279166,-0.06620501783174271,-0.04019706246854742,-0.019514886443767615,-0.07605239002505038,-0.02072821073167772,-0.015911859458898885,-0.01736810326642158,0.08583782418837521,-0.016809016573134616,-0.026098447547319124,0.027500133514028535,-0.032371932546516234,0.028412619095521757
reuters-topics/grain/article196.txt,0.0903087131454076,-0.13842872270122045,0.09259372708797685,-0.06188184845095427,-0.11688442946983145,0.14671045654663534,-0.09139757621756733,-0.060208721000861866,-0.0039703597234113,-0.11611000612479735,-0.054093684619344835,0.053042233325966755,0.03326612012200578,0.0229330221854224,0.009249441435567923,-0.11448604606812646,0.046569613634749686,-0.11900670529882873,0.11917461088066551,0.09062796915707122,-0.08778922715022024,-0.09187194609146408,-0.023939325356191435,-0.1272843866577454,0.06438946981190793,0.05318806794069891,-0.04636416326934206,0.060028300552670055,-0.04532316502529792,0.031372115257475554,-0.0050477548771495784,0.10450324849510607,-0.04635552201691387,0.027391719303699703,-0.026219794730178703,0.02534437824660254,0.1374255817019188,-0.116739999032946,-0.06020380592023652,-0.10379450075480058,-0.02886751194069641,0.03619550767513967,0.03624414077737834,-0.02450603929697006,0.019548142322075978,-0.017646693124642277,-0.05063851243699788,-0.027020062153080684,0.07217089306666609,-0.049599643051472436,-0.005354845877938374,-0.04112706934904901,-0.006368999217118332,0.005843673914189714,0.008155090806226766,-0.007332571083486557,0.003876019055455384,0.03091012938249218,-0.039647967005596176,0.05166424675134734,0.0010806227824779596,-0.029007450632121942,0.029489137836269025,-0.012436471887537503,0.07686909187052501,0.011501340050621487,0.03206001749655643,0.022239175788805087,0.009331361536838442,0.04450985479303213,0.03613080465907407,-0.0017221103076888644,-0.030161859189501802,-0.05632612763423804,-0.038177734498752204,-0.03546712647557203,0.014276194580620159,-0.015064868795131237,-0.027340257546257813,0.00936273461376987,-0.05365037822485056,0.04426924542861977,0.0003180651215186253,0.01977852673242264,-0.009932827019777797,-0.02724181524526991,0.01835231995421837,-0.007148150257516976,-0.030525888983158743,-0.05399068096263071,0.03036772838538131,-0.051763247250169106,0.028408979754231477,0.010607568533452379,0.026957961386775177,-0.0004208950458690362,0.017845717149448524,0.02929317170288389,-0.0013896521544499482,0.04690370915303126
reuters-topics/grain/article182.txt,0.2894794049715264,-0.04176813252024386,-0.039295204585172105,0.021002014550983647,-0.03851277252129819,-0.07292966596254562,0.06838480222205429,0.03283837529284147,-0.11965494809589722,0.032898570929193814,0.0017163159417255397,0.11466057738519211,-0.10890685905526443,-0.09902734875278799,0.11383985721585319,-0.013129893506522836,-0.09069685753217954,0.0011971356027631946,0.12474024584892217,-0.045026043233783127,0.039210796736635384,-0.04093344866556835,0.09775842222110187,0.07238673406148949,0.14665592704742184,0.10185014046063784,0.03666937121224792,0.11095601686599092,0.009705064937049493,-0.07593485069061343,0.03474155812876584,-0.01973512323617807,-0.08829433930872536,0.06232083476439704,0.019447327222878442,-0.045797123151134385,-0.020749093294561042,-0.04219281985947906,0.047904364475861404,0.013506945005540642,0.019666741075752517,-0.050973566529422996,0.015212210779223223,-0.0006202454581001946,-0.014294718698519775,0.02339212901558565,0.0017324256173866428,-0.054930984333690036,0.015947268154813867,-0.030906136741192903,0.014341749687244604,-0.04707433479114153,-0.0064205563625085995,-0.07742044264813082,0.05711345498281373,0.020903797065236186,-0.0391664763039309,0.04405686765704483,-0.0009817910325741592,-0.03700032455883113,-0.03601919017773659,-0.0564566280268479,-0.022291406170036766,-0.05298225767431547,0.03693952377006338,0.022820511293051765,-0.0005398705241619626,0.016258143977220998,-0.05328115094894244,0.04579947317330845,-0.008061222802697115,0.08838792584288481,0.04556760748162919,-0.02568323058200664,-0.026504305264610502,-0.08527672940834354,0.05075659355847129,0.032994954731744325,-0.01460135751385523,-0.02742819146654425,0.033179558346863224,-0.03743258051076692,0.0045930401748338285,0.04710278082822695,-0.08992042050431526,-0.03834905081117261,-0.017811131221492082,0.09595573986176732,-0.01237541511189172,-0.043015858832184214,-0.07071061035123181,-0.07833537413684939,-0.0053811531662263795,0.03391944720200149,-0.004570726523709175,0.015698294939839746,0.008417229308559282,-0.03233587542970679,0.027141148982715788,0.0030917506729195173
